timestamp,datetime_utc,equity
1702555200000,2023-12-14 12:00:00+00:00,9772.211517128979
1702558800000,2023-12-14 13:00:00+00:00,9772.211517128979
1702562400000,2023-12-14 14:00:00+00:00,9744.923948068017
1702566000000,2023-12-14 15:00:00+00:00,9744.923948068017
1702569600000,2023-12-14 16:00:00+00:00,9744.923948068017
1702573200000,2023-12-14 17:00:00+00:00,9744.923948068017
1702576800000,2023-12-14 18:00:00+00:00,9744.923948068017
1702580400000,2023-12-14 19:00:00+00:00,9744.923948068017
1702584000000,2023-12-14 20:00:00+00:00,9744.923948068017
1702587600000,2023-12-14 21:00:00+00:00,9744.923948068017
1702591200000,2023-12-14 22:00:00+00:00,9744.923948068017
1702594800000,2023-12-14 23:00:00+00:00,9744.923948068017
1702598400000,2023-12-15 00:00:00+00:00,9744.923948068017
1702602000000,2023-12-15 01:00:00+00:00,9744.923948068017
1702605600000,2023-12-15 02:00:00+00:00,9744.923948068017
1702609200000,2023-12-15 03:00:00+00:00,9744.923948068017
1702612800000,2023-12-15 04:00:00+00:00,9744.923948068017
1702616400000,2023-12-15 05:00:00+00:00,9744.923948068017
1702620000000,2023-12-15 06:00:00+00:00,9744.923948068017
1702623600000,2023-12-15 07:00:00+00:00,9744.923948068017
1702627200000,2023-12-15 08:00:00+00:00,9744.923948068017
1702630800000,2023-12-15 09:00:00+00:00,9744.923948068017
1702634400000,2023-12-15 10:00:00+00:00,9744.923948068017
1702638000000,2023-12-15 11:00:00+00:00,9744.923948068017
1702641600000,2023-12-15 12:00:00+00:00,9744.923948068017
1702645200000,2023-12-15 13:00:00+00:00,9744.923948068017
1702648800000,2023-12-15 14:00:00+00:00,9744.923948068017
1702652400000,2023-12-15 15:00:00+00:00,9744.923948068017
1702656000000,2023-12-15 16:00:00+00:00,9744.923948068017
1702659600000,2023-12-15 17:00:00+00:00,9744.923948068017
1702663200000,2023-12-15 18:00:00+00:00,9744.923948068017
1702666800000,2023-12-15 19:00:00+00:00,9744.923948068017
1702670400000,2023-12-15 20:00:00+00:00,9744.923948068017
1702674000000,2023-12-15 21:00:00+00:00,9744.923948068017
1702677600000,2023-12-15 22:00:00+00:00,9744.923948068017
1702681200000,2023-12-15 23:00:00+00:00,9744.923948068017
1702684800000,2023-12-16 00:00:00+00:00,9744.923948068017
1702688400000,2023-12-16 01:00:00+00:00,9744.923948068017
1702692000000,2023-12-16 02:00:00+00:00,9744.923948068017
1702695600000,2023-12-16 03:00:00+00:00,9744.923948068017
1702699200000,2023-12-16 04:00:00+00:00,9744.923948068017
1702702800000,2023-12-16 05:00:00+00:00,9744.923948068017
1702706400000,2023-12-16 06:00:00+00:00,9744.923948068017
1702710000000,2023-12-16 07:00:00+00:00,9744.923948068017
1702713600000,2023-12-16 08:00:00+00:00,9744.923948068017
1702717200000,2023-12-16 09:00:00+00:00,9744.923948068017
1702720800000,2023-12-16 10:00:00+00:00,9744.923948068017
1702724400000,2023-12-16 11:00:00+00:00,9744.923948068017
1702728000000,2023-12-16 12:00:00+00:00,9744.923948068017
1702731600000,2023-12-16 13:00:00+00:00,9744.923948068017
1702735200000,2023-12-16 14:00:00+00:00,9744.923948068017
1702738800000,2023-12-16 15:00:00+00:00,9744.923948068017
1702742400000,2023-12-16 16:00:00+00:00,9744.923948068017
1702746000000,2023-12-16 17:00:00+00:00,9744.923948068017
1702749600000,2023-12-16 18:00:00+00:00,9744.923948068017
1702753200000,2023-12-16 19:00:00+00:00,9744.923948068017
1702756800000,2023-12-16 20:00:00+00:00,9744.923948068017
1702760400000,2023-12-16 21:00:00+00:00,9744.923948068017
1702764000000,2023-12-16 22:00:00+00:00,9744.923948068017
1702767600000,2023-12-16 23:00:00+00:00,9744.923948068017
1702771200000,2023-12-17 00:00:00+00:00,9744.923948068017
1702774800000,2023-12-17 01:00:00+00:00,9744.923948068017
1702778400000,2023-12-17 02:00:00+00:00,9744.923948068017
1702782000000,2023-12-17 03:00:00+00:00,9744.923948068017
1702785600000,2023-12-17 04:00:00+00:00,9744.923948068017
1702789200000,2023-12-17 05:00:00+00:00,9744.923948068017
1702792800000,2023-12-17 06:00:00+00:00,9744.923948068017
1702796400000,2023-12-17 07:00:00+00:00,9744.923948068017
1702800000000,2023-12-17 08:00:00+00:00,9744.923948068017
1702803600000,2023-12-17 09:00:00+00:00,9744.923948068017
1702807200000,2023-12-17 10:00:00+00:00,9744.923948068017
1702810800000,2023-12-17 11:00:00+00:00,9744.923948068017
1702814400000,2023-12-17 12:00:00+00:00,9744.923948068017
1702818000000,2023-12-17 13:00:00+00:00,9744.923948068017
1702821600000,2023-12-17 14:00:00+00:00,9744.923948068017
1702825200000,2023-12-17 15:00:00+00:00,9744.923948068017
1702828800000,2023-12-17 16:00:00+00:00,9744.923948068017
1702832400000,2023-12-17 17:00:00+00:00,9744.923948068017
1702836000000,2023-12-17 18:00:00+00:00,9744.923948068017
1702839600000,2023-12-17 19:00:00+00:00,9744.923948068017
1702843200000,2023-12-17 20:00:00+00:00,9744.923948068017
1702846800000,2023-12-17 21:00:00+00:00,9744.923948068017
1702850400000,2023-12-17 22:00:00+00:00,9744.923948068017
1702854000000,2023-12-17 23:00:00+00:00,9744.923948068017
1702857600000,2023-12-18 00:00:00+00:00,9744.923948068017
1702861200000,2023-12-18 01:00:00+00:00,9744.923948068017
1702864800000,2023-12-18 02:00:00+00:00,9744.923948068017
1702868400000,2023-12-18 03:00:00+00:00,9744.923948068017
1702872000000,2023-12-18 04:00:00+00:00,9744.923948068017
1702875600000,2023-12-18 05:00:00+00:00,9744.923948068017
1702879200000,2023-12-18 06:00:00+00:00,9744.923948068017
1702882800000,2023-12-18 07:00:00+00:00,9744.923948068017
1702886400000,2023-12-18 08:00:00+00:00,9744.923948068017
1702890000000,2023-12-18 09:00:00+00:00,9744.923948068017
1702893600000,2023-12-18 10:00:00+00:00,9744.923948068017
1702897200000,2023-12-18 11:00:00+00:00,9744.923948068017
1702900800000,2023-12-18 12:00:00+00:00,9744.923948068017
1702904400000,2023-12-18 13:00:00+00:00,9744.923948068017
1702908000000,2023-12-18 14:00:00+00:00,9744.923948068017
1702911600000,2023-12-18 15:00:00+00:00,9744.923948068017
1702915200000,2023-12-18 16:00:00+00:00,9744.923948068017
1702918800000,2023-12-18 17:00:00+00:00,9744.923948068017
1702922400000,2023-12-18 18:00:00+00:00,9744.923948068017
1702926000000,2023-12-18 19:00:00+00:00,9744.923948068017
1702929600000,2023-12-18 20:00:00+00:00,9744.923948068017
1702933200000,2023-12-18 21:00:00+00:00,9744.923948068017
1702936800000,2023-12-18 22:00:00+00:00,9744.923948068017
1702940400000,2023-12-18 23:00:00+00:00,9744.923948068017
1702944000000,2023-12-19 00:00:00+00:00,9744.923948068017
1702947600000,2023-12-19 01:00:00+00:00,9744.923948068017
1702951200000,2023-12-19 02:00:00+00:00,9744.923948068017
1702954800000,2023-12-19 03:00:00+00:00,9744.923948068017
1702958400000,2023-12-19 04:00:00+00:00,9744.923948068017
1702962000000,2023-12-19 05:00:00+00:00,9744.923948068017
1702965600000,2023-12-19 06:00:00+00:00,9744.923948068017
1702969200000,2023-12-19 07:00:00+00:00,9744.923948068017
1702972800000,2023-12-19 08:00:00+00:00,9744.923948068017
1702976400000,2023-12-19 09:00:00+00:00,9744.923948068017
1702980000000,2023-12-19 10:00:00+00:00,9744.923948068017
1702983600000,2023-12-19 11:00:00+00:00,9744.923948068017
1702987200000,2023-12-19 12:00:00+00:00,9744.923948068017
1702990800000,2023-12-19 13:00:00+00:00,9744.923948068017
1702994400000,2023-12-19 14:00:00+00:00,9744.923948068017
1702998000000,2023-12-19 15:00:00+00:00,9744.923948068017
1703001600000,2023-12-19 16:00:00+00:00,9744.923948068017
1703005200000,2023-12-19 17:00:00+00:00,9744.923948068017
1703008800000,2023-12-19 18:00:00+00:00,9744.923948068017
1703012400000,2023-12-19 19:00:00+00:00,9744.923948068017
1703016000000,2023-12-19 20:00:00+00:00,9744.923948068017
1703019600000,2023-12-19 21:00:00+00:00,9744.923948068017
1703023200000,2023-12-19 22:00:00+00:00,9744.923948068017
1703026800000,2023-12-19 23:00:00+00:00,9744.923948068017
1703030400000,2023-12-20 00:00:00+00:00,9744.923948068017
1703034000000,2023-12-20 01:00:00+00:00,9744.923948068017
1703037600000,2023-12-20 02:00:00+00:00,9744.923948068017
1703041200000,2023-12-20 03:00:00+00:00,9744.923948068017
1703044800000,2023-12-20 04:00:00+00:00,9744.923948068017
1703048400000,2023-12-20 05:00:00+00:00,9744.923948068017
1703052000000,2023-12-20 06:00:00+00:00,9744.923948068017
1703055600000,2023-12-20 07:00:00+00:00,9744.923948068017
1703059200000,2023-12-20 08:00:00+00:00,9744.923948068017
1703062800000,2023-12-20 09:00:00+00:00,9744.923948068017
1703066400000,2023-12-20 10:00:00+00:00,9744.923948068017
1703070000000,2023-12-20 11:00:00+00:00,9744.923948068017
1703073600000,2023-12-20 12:00:00+00:00,9744.923948068017
1703077200000,2023-12-20 13:00:00+00:00,9744.923948068017
1703080800000,2023-12-20 14:00:00+00:00,9744.923948068017
1703084400000,2023-12-20 15:00:00+00:00,9744.923948068017
1703088000000,2023-12-20 16:00:00+00:00,9744.923948068017
1703091600000,2023-12-20 17:00:00+00:00,9744.923948068017
1703095200000,2023-12-20 18:00:00+00:00,9744.923948068017
1703098800000,2023-12-20 19:00:00+00:00,9744.923948068017
1703102400000,2023-12-20 20:00:00+00:00,9744.923948068017
1703106000000,2023-12-20 21:00:00+00:00,9744.923948068017
1703109600000,2023-12-20 22:00:00+00:00,9744.923948068017
1703113200000,2023-12-20 23:00:00+00:00,9744.923948068017
1703116800000,2023-12-21 00:00:00+00:00,9744.923948068017
1703120400000,2023-12-21 01:00:00+00:00,9744.923948068017
1703124000000,2023-12-21 02:00:00+00:00,9744.923948068017
1703127600000,2023-12-21 03:00:00+00:00,9744.923948068017
1703131200000,2023-12-21 04:00:00+00:00,9744.923948068017
1703134800000,2023-12-21 05:00:00+00:00,9744.923948068017
1703138400000,2023-12-21 06:00:00+00:00,9744.923948068017
1703142000000,2023-12-21 07:00:00+00:00,9744.923948068017
1703145600000,2023-12-21 08:00:00+00:00,9744.923948068017
1703149200000,2023-12-21 09:00:00+00:00,9744.923948068017
1703152800000,2023-12-21 10:00:00+00:00,9744.923948068017
1703156400000,2023-12-21 11:00:00+00:00,9744.923948068017
1703160000000,2023-12-21 12:00:00+00:00,9744.923948068017
1703163600000,2023-12-21 13:00:00+00:00,9744.923948068017
1703167200000,2023-12-21 14:00:00+00:00,9744.923948068017
1703170800000,2023-12-21 15:00:00+00:00,9744.923948068017
1703174400000,2023-12-21 16:00:00+00:00,9744.923948068017
1703178000000,2023-12-21 17:00:00+00:00,9744.923948068017
1703181600000,2023-12-21 18:00:00+00:00,9744.923948068017
1703185200000,2023-12-21 19:00:00+00:00,9744.923948068017
1703188800000,2023-12-21 20:00:00+00:00,9744.923948068017
1703192400000,2023-12-21 21:00:00+00:00,9744.923948068017
1703196000000,2023-12-21 22:00:00+00:00,9744.923948068017
1703199600000,2023-12-21 23:00:00+00:00,9744.923948068017
1703203200000,2023-12-22 00:00:00+00:00,9744.923948068017
1703206800000,2023-12-22 01:00:00+00:00,9744.923948068017
1703210400000,2023-12-22 02:00:00+00:00,9744.923948068017
1703214000000,2023-12-22 03:00:00+00:00,9744.923948068017
1703217600000,2023-12-22 04:00:00+00:00,9744.923948068017
1703221200000,2023-12-22 05:00:00+00:00,9744.923948068017
1703224800000,2023-12-22 06:00:00+00:00,9744.923948068017
1703228400000,2023-12-22 07:00:00+00:00,9744.923948068017
1703232000000,2023-12-22 08:00:00+00:00,9744.923948068017
1703235600000,2023-12-22 09:00:00+00:00,9744.923948068017
1703239200000,2023-12-22 10:00:00+00:00,9744.923948068017
1703242800000,2023-12-22 11:00:00+00:00,9744.923948068017
1703246400000,2023-12-22 12:00:00+00:00,9744.923948068017
1703250000000,2023-12-22 13:00:00+00:00,9744.923948068017
1703253600000,2023-12-22 14:00:00+00:00,9744.923948068017
1703257200000,2023-12-22 15:00:00+00:00,9744.923948068017
1703260800000,2023-12-22 16:00:00+00:00,9744.923948068017
1703264400000,2023-12-22 17:00:00+00:00,9744.923948068017
1703268000000,2023-12-22 18:00:00+00:00,9744.923948068017
1703271600000,2023-12-22 19:00:00+00:00,9744.923948068017
1703275200000,2023-12-22 20:00:00+00:00,9744.923948068017
1703278800000,2023-12-22 21:00:00+00:00,9744.923948068017
1703282400000,2023-12-22 22:00:00+00:00,9744.923948068017
1703286000000,2023-12-22 23:00:00+00:00,9744.923948068017
1703289600000,2023-12-23 00:00:00+00:00,9744.923948068017
1703293200000,2023-12-23 01:00:00+00:00,9744.923948068017
1703296800000,2023-12-23 02:00:00+00:00,9744.923948068017
1703300400000,2023-12-23 03:00:00+00:00,9744.923948068017
1703304000000,2023-12-23 04:00:00+00:00,9744.923948068017
1703307600000,2023-12-23 05:00:00+00:00,9744.923948068017
1703311200000,2023-12-23 06:00:00+00:00,9744.923948068017
1703314800000,2023-12-23 07:00:00+00:00,9744.923948068017
1703318400000,2023-12-23 08:00:00+00:00,9744.923948068017
1703322000000,2023-12-23 09:00:00+00:00,9744.923948068017
1703325600000,2023-12-23 10:00:00+00:00,9744.923948068017
1703329200000,2023-12-23 11:00:00+00:00,9744.923948068017
1703332800000,2023-12-23 12:00:00+00:00,9744.923948068017
1703336400000,2023-12-23 13:00:00+00:00,9744.923948068017
1703340000000,2023-12-23 14:00:00+00:00,9744.923948068017
1703343600000,2023-12-23 15:00:00+00:00,9744.923948068017
1703347200000,2023-12-23 16:00:00+00:00,9744.923948068017
1703350800000,2023-12-23 17:00:00+00:00,9744.923948068017
1703354400000,2023-12-23 18:00:00+00:00,9744.923948068017
1703358000000,2023-12-23 19:00:00+00:00,9744.923948068017
1703361600000,2023-12-23 20:00:00+00:00,9744.923948068017
1703365200000,2023-12-23 21:00:00+00:00,9744.923948068017
1703368800000,2023-12-23 22:00:00+00:00,9744.923948068017
1703372400000,2023-12-23 23:00:00+00:00,9744.923948068017
1703376000000,2023-12-24 00:00:00+00:00,9744.923948068017
1703379600000,2023-12-24 01:00:00+00:00,9744.923948068017
1703383200000,2023-12-24 02:00:00+00:00,9744.923948068017
1703386800000,2023-12-24 03:00:00+00:00,9744.923948068017
1703390400000,2023-12-24 04:00:00+00:00,9744.923948068017
1703394000000,2023-12-24 05:00:00+00:00,9744.923948068017
1703397600000,2023-12-24 06:00:00+00:00,9744.923948068017
1703401200000,2023-12-24 07:00:00+00:00,9744.923948068017
1703404800000,2023-12-24 08:00:00+00:00,9744.923948068017
1703408400000,2023-12-24 09:00:00+00:00,9744.923948068017
1703412000000,2023-12-24 10:00:00+00:00,9744.923948068017
1703415600000,2023-12-24 11:00:00+00:00,9744.923948068017
1703419200000,2023-12-24 12:00:00+00:00,9744.923948068017
1703422800000,2023-12-24 13:00:00+00:00,9744.923948068017
1703426400000,2023-12-24 14:00:00+00:00,9744.923948068017
1703430000000,2023-12-24 15:00:00+00:00,9744.923948068017
1703433600000,2023-12-24 16:00:00+00:00,9744.923948068017
1703437200000,2023-12-24 17:00:00+00:00,9744.923948068017
1703440800000,2023-12-24 18:00:00+00:00,9744.923948068017
